area,bbox,category_id,image_id,file_name,height,width,category_full_name,annotate_id,coord_tl,coord_br,category_color_name,category_piece_name
24975,"[532, 846, 135, 185]",10,171,93557fc861304f7753089c244bc1e33e.jpg,1529,2284,white-pawn,1672,"[532, 846]","[667, 1031]",white,pawn
25200,"[945, 1033, 140, 180]",10,171,93557fc861304f7753089c244bc1e33e.jpg,1529,2284,white-pawn,1673,"[945, 1033]","[1085, 1213]",white,pawn
29700,"[1174, 894, 135, 220]",9,172,92992ff9c823e0420bf17e71db9ef4ef.jpg,1529,2284,white-knight,1674,"[1174, 894]","[1309, 1114]",white,knight
23246,"[764, 274, 118, 197]",9,173,998222d9c93f1640829d4f0032dbf3e8.jpg,1529,2284,white-knight,1675,"[764, 274]","[882, 471]",white,knight
19600,"[944, 27, 100, 196]",1,174,9a6b61a6d3b3e3ecddc201b097aa02d1.jpg,1529,2284,black-bishop,1676,"[944, 27]","[1044, 223]",black,bishop
59501,"[1672, 329, 199, 299]",2,175,9504fb6b81031feac1fbf1e128b5c173.jpg,1529,2284,black-king,1677,"[1672, 329]","[1871, 628]",black,king
31439,"[1601, 143, 149, 211]",12,175,9504fb6b81031feac1fbf1e128b5c173.jpg,1529,2284,white-rook,1678,"[1601, 143]","[1750, 354]",white,rook
22225,"[1177, 929, 127, 175]",4,175,9504fb6b81031feac1fbf1e128b5c173.jpg,1529,2284,black-pawn,1679,"[1177, 929]","[1304, 1104]",black,pawn
26410,"[1272, 428, 139, 190]",4,175,9504fb6b81031feac1fbf1e128b5c173.jpg,1529,2284,black-pawn,1680,"[1272, 428]","[1411, 618]",black,pawn
24066,"[730, 575, 126, 191]",4,175,9504fb6b81031feac1fbf1e128b5c173.jpg,1529,2284,black-pawn,1681,"[730, 575]","[856, 766]",black,pawn
26740,"[741, 761, 140, 191]",10,175,9504fb6b81031feac1fbf1e128b5c173.jpg,1529,2284,white-pawn,1682,"[741, 761]","[881, 952]",white,pawn
25900,"[525, 432, 140, 185]",10,175,9504fb6b81031feac1fbf1e128b5c173.jpg,1529,2284,white-pawn,1683,"[525, 432]","[665, 617]",white,pawn
74456,"[266, 457, 227, 328]",8,175,9504fb6b81031feac1fbf1e128b5c173.jpg,1529,2284,white-king,1684,"[266, 457]","[493, 785]",white,king
56810,"[1678, 327, 190, 299]",2,176,969daa72bd7804ea1212e191820249b0.jpg,1529,2284,black-king,1685,"[1678, 327]","[1868, 626]",black,king
24050,"[552, 14, 130, 185]",6,176,969daa72bd7804ea1212e191820249b0.jpg,1529,2284,black-rook,1686,"[552, 14]","[682, 199]",black,rook
58058,"[291, 307, 182, 319]",8,176,969daa72bd7804ea1212e191820249b0.jpg,1529,2284,white-king,1687,"[291, 307]","[473, 626]",white,king
21965,"[944, 424, 115, 191]",12,176,969daa72bd7804ea1212e191820249b0.jpg,1529,2284,white-rook,1688,"[944, 424]","[1059, 615]",white,rook
30240,"[940, 552, 140, 216]",7,176,969daa72bd7804ea1212e191820249b0.jpg,1529,2284,white-bishop,1689,"[940, 552]","[1080, 768]",white,bishop
22139,"[747, 772, 131, 169]",10,176,969daa72bd7804ea1212e191820249b0.jpg,1529,2284,white-pawn,1690,"[747, 772]","[878, 941]",white,pawn
19320,"[568, 172, 115, 168]",10,176,969daa72bd7804ea1212e191820249b0.jpg,1529,2284,white-pawn,1691,"[568, 172]","[683, 340]",white,pawn
20862,"[534, 430, 122, 171]",10,176,969daa72bd7804ea1212e191820249b0.jpg,1529,2284,white-pawn,1692,"[534, 430]","[656, 601]",white,pawn
20172,"[733, 593, 123, 164]",4,176,969daa72bd7804ea1212e191820249b0.jpg,1529,2284,black-pawn,1693,"[733, 593]","[856, 757]",black,pawn
17264,"[1297, 440, 104, 166]",4,176,969daa72bd7804ea1212e191820249b0.jpg,1529,2284,black-pawn,1694,"[1297, 440]","[1401, 606]",black,pawn
21360,"[1179, 927, 120, 178]",4,176,969daa72bd7804ea1212e191820249b0.jpg,1529,2284,black-pawn,1695,"[1179, 927]","[1299, 1105]",black,pawn
28000,"[1710, 421, 140, 200]",9,177,9c153a9c9798dab948d4260eb109b315.jpg,1529,2284,white-knight,1696,"[1710, 421]","[1850, 621]",white,knight
43754,"[1277, 324, 167, 262]",5,178,97aeb1f9b745a929e9ac0848acb53a1a.jpg,1529,2284,black-queen,1697,"[1277, 324]","[1444, 586]",black,queen
61200,"[1697, 413, 200, 306]",2,178,97aeb1f9b745a929e9ac0848acb53a1a.jpg,1529,2284,black-king,1698,"[1697, 413]","[1897, 719]",black,king
40716,"[1828, 992, 174, 234]",6,178,97aeb1f9b745a929e9ac0848acb53a1a.jpg,1529,2284,black-rook,1699,"[1828, 992]","[2002, 1226]",black,rook
20570,"[1274, 9, 121, 170]",6,178,97aeb1f9b745a929e9ac0848acb53a1a.jpg,1529,2284,black-rook,1700,"[1274, 9]","[1395, 179]",black,rook
28656,"[1275, 106, 144, 199]",3,178,97aeb1f9b745a929e9ac0848acb53a1a.jpg,1529,2284,black-knight,1701,"[1275, 106]","[1419, 305]",black,knight
33048,"[933, 492, 153, 216]",3,178,97aeb1f9b745a929e9ac0848acb53a1a.jpg,1529,2284,black-knight,1702,"[933, 492]","[1086, 708]",black,knight
16275,"[1469, 146, 105, 155]",4,178,97aeb1f9b745a929e9ac0848acb53a1a.jpg,1529,2284,black-pawn,1703,"[1469, 146]","[1574, 301]",black,pawn
17172,"[1493, 270, 106, 162]",4,178,97aeb1f9b745a929e9ac0848acb53a1a.jpg,1529,2284,black-pawn,1704,"[1493, 270]","[1599, 432]",black,pawn
20634,"[1540, 524, 114, 181]",4,178,97aeb1f9b745a929e9ac0848acb53a1a.jpg,1529,2284,black-pawn,1705,"[1540, 524]","[1654, 705]",black,pawn
21930,"[1363, 684, 129, 170]",4,178,97aeb1f9b745a929e9ac0848acb53a1a.jpg,1529,2284,black-pawn,1706,"[1363, 684]","[1492, 854]",black,pawn
18837,"[1120, 380, 117, 161]",4,178,97aeb1f9b745a929e9ac0848acb53a1a.jpg,1529,2284,black-pawn,1707,"[1120, 380]","[1237, 541]",black,pawn
18532,"[1131, 19, 113, 164]",4,178,97aeb1f9b745a929e9ac0848acb53a1a.jpg,1529,2284,black-pawn,1708,"[1131, 19]","[1244, 183]",black,pawn
43680,"[742, 321, 168, 260]",11,178,97aeb1f9b745a929e9ac0848acb53a1a.jpg,1529,2284,white-queen,1709,"[742, 321]","[910, 581]",white,queen
34650,"[514, 466, 150, 231]",7,178,97aeb1f9b745a929e9ac0848acb53a1a.jpg,1529,2284,white-bishop,1710,"[514, 466]","[664, 697]",white,bishop
28770,"[764, 186, 137, 210]",9,178,97aeb1f9b745a929e9ac0848acb53a1a.jpg,1529,2284,white-knight,1711,"[764, 186]","[901, 396]",white,knight
40890,"[289, 802, 174, 235]",9,178,97aeb1f9b745a929e9ac0848acb53a1a.jpg,1529,2284,white-knight,1712,"[289, 802]","[463, 1037]",white,knight
57462,"[292, 405, 183, 314]",8,178,97aeb1f9b745a929e9ac0848acb53a1a.jpg,1529,2284,white-king,1713,"[292, 405]","[475, 719]",white,king
24716,"[392, 0, 148, 167]",12,178,97aeb1f9b745a929e9ac0848acb53a1a.jpg,1529,2284,white-rook,1714,"[392, 0]","[540, 167]",white,rook
38150,"[486, 1024, 175, 218]",12,178,97aeb1f9b745a929e9ac0848acb53a1a.jpg,1529,2284,white-rook,1715,"[486, 1024]","[661, 1242]",white,rook
17515,"[588, 10, 113, 155]",10,178,97aeb1f9b745a929e9ac0848acb53a1a.jpg,1529,2284,white-pawn,1716,"[588, 10]","[701, 165]",white,pawn
23140,"[536, 851, 130, 178]",10,178,97aeb1f9b745a929e9ac0848acb53a1a.jpg,1529,2284,white-pawn,1717,"[536, 851]","[666, 1029]",white,pawn
22317,"[594, 248, 129, 173]",10,178,97aeb1f9b745a929e9ac0848acb53a1a.jpg,1529,2284,white-pawn,1718,"[594, 248]","[723, 421]",white,pawn
19188,"[936, 379, 117, 164]",10,178,97aeb1f9b745a929e9ac0848acb53a1a.jpg,1529,2284,white-pawn,1719,"[936, 379]","[1053, 543]",white,pawn
24497,"[954, 1033, 131, 187]",10,178,97aeb1f9b745a929e9ac0848acb53a1a.jpg,1529,2284,white-pawn,1720,"[954, 1033]","[1085, 1220]",white,pawn
22686,"[1134, 163, 114, 199]",3,179,99ee6574b2a7afc0bb06269bbcf49a4c.jpg,1529,2284,black-knight,1721,"[1134, 163]","[1248, 362]",black,knight
43360,"[1286, 309, 160, 271]",5,180,9962a4d44388b9008aa0f466e4f4052c.jpg,1529,2284,black-queen,1722,"[1286, 309]","[1446, 580]",black,queen
60165,"[1745, 580, 191, 315]",2,180,9962a4d44388b9008aa0f466e4f4052c.jpg,1529,2284,black-king,1723,"[1745, 580]","[1936, 895]",black,king
41625,"[1819, 1006, 185, 225]",6,180,9962a4d44388b9008aa0f466e4f4052c.jpg,1529,2284,black-rook,1724,"[1819, 1006]","[2004, 1231]",black,rook
19665,"[1533, 534, 115, 171]",4,180,9962a4d44388b9008aa0f466e4f4052c.jpg,1529,2284,black-pawn,1725,"[1533, 534]","[1648, 705]",black,pawn
18544,"[1481, 272, 122, 152]",4,180,9962a4d44388b9008aa0f466e4f4052c.jpg,1529,2284,black-pawn,1726,"[1481, 272]","[1603, 424]",black,pawn
16524,"[1459, 145, 108, 153]",4,180,9962a4d44388b9008aa0f466e4f4052c.jpg,1529,2284,black-pawn,1727,"[1459, 145]","[1567, 298]",black,pawn
15450,"[1137, 28, 103, 150]",4,180,9962a4d44388b9008aa0f466e4f4052c.jpg,1529,2284,black-pawn,1728,"[1137, 28]","[1240, 178]",black,pawn
20184,"[1119, 375, 116, 174]",4,180,9962a4d44388b9008aa0f466e4f4052c.jpg,1529,2284,black-pawn,1729,"[1119, 375]","[1235, 549]",black,pawn
24435,"[1357, 680, 135, 181]",4,180,9962a4d44388b9008aa0f466e4f4052c.jpg,1529,2284,black-pawn,1730,"[1357, 680]","[1492, 861]",black,pawn
30660,"[933, 497, 146, 210]",3,180,9962a4d44388b9008aa0f466e4f4052c.jpg,1529,2284,black-knight,1731,"[933, 497]","[1079, 707]",black,knight
23630,"[403, 0, 139, 170]",12,180,9962a4d44388b9008aa0f466e4f4052c.jpg,1529,2284,white-rook,1732,"[403, 0]","[542, 170]",white,rook
31710,"[508, 1033, 151, 210]",12,180,9962a4d44388b9008aa0f466e4f4052c.jpg,1529,2284,white-rook,1733,"[508, 1033]","[659, 1243]",white,rook
52288,"[524, 413, 172, 304]",8,180,9962a4d44388b9008aa0f466e4f4052c.jpg,1529,2284,white-king,1734,"[524, 413]","[696, 717]",white,king
27156,"[1099, 101, 124, 219]",9,180,9962a4d44388b9008aa0f466e4f4052c.jpg,1529,2284,white-knight,1735,"[1099, 101]","[1223, 320]",white,knight
38500,"[292, 812, 175, 220]",9,180,9962a4d44388b9008aa0f466e4f4052c.jpg,1529,2284,white-knight,1736,"[292, 812]","[467, 1032]",white,knight
29680,"[938, 816, 140, 212]",7,180,9962a4d44388b9008aa0f466e4f4052c.jpg,1529,2284,white-bishop,1737,"[938, 816]","[1078, 1028]",white,bishop
39168,"[757, 309, 144, 272]",11,180,9962a4d44388b9008aa0f466e4f4052c.jpg,1529,2284,white-queen,1738,"[757, 309]","[901, 581]",white,queen
18285,"[936, 383, 115, 159]",10,180,9962a4d44388b9008aa0f466e4f4052c.jpg,1529,2284,white-pawn,1739,"[936, 383]","[1051, 542]",white,pawn
19886,"[589, 6, 122, 163]",10,180,9962a4d44388b9008aa0f466e4f4052c.jpg,1529,2284,white-pawn,1740,"[589, 6]","[711, 169]",white,pawn
18630,"[596, 251, 115, 162]",10,180,9962a4d44388b9008aa0f466e4f4052c.jpg,1529,2284,white-pawn,1741,"[596, 251]","[711, 413]",white,pawn
23625,"[528, 855, 135, 175]",10,180,9962a4d44388b9008aa0f466e4f4052c.jpg,1529,2284,white-pawn,1742,"[528, 855]","[663, 1030]",white,pawn
25311,"[949, 1040, 143, 177]",10,180,9962a4d44388b9008aa0f466e4f4052c.jpg,1529,2284,white-pawn,1743,"[949, 1040]","[1092, 1217]",white,pawn
36738,"[1710, 337, 157, 234]",5,181,9c5fb0c3cfd7b334a247cd87c139e8e6.jpg,1529,2284,black-queen,1744,"[1710, 337]","[1867, 571]",black,queen
49416,"[1720, 422, 174, 284]",2,181,9c5fb0c3cfd7b334a247cd87c139e8e6.jpg,1529,2284,black-king,1745,"[1720, 422]","[1894, 706]",black,king
23370,"[1683, 233, 123, 190]",1,181,9c5fb0c3cfd7b334a247cd87c139e8e6.jpg,1529,2284,black-bishop,1746,"[1683, 233]","[1806, 423]",black,bishop
27537,"[1767, 658, 137, 201]",1,181,9c5fb0c3cfd7b334a247cd87c139e8e6.jpg,1529,2284,black-bishop,1747,"[1767, 658]","[1904, 859]",black,bishop
22620,"[1642, 122, 130, 174]",3,181,9c5fb0c3cfd7b334a247cd87c139e8e6.jpg,1529,2284,black-knight,1748,"[1642, 122]","[1772, 296]",black,knight
31790,"[1804, 837, 170, 187]",3,181,9c5fb0c3cfd7b334a247cd87c139e8e6.jpg,1529,2284,black-knight,1749,"[1804, 837]","[1974, 1024]",black,knight
17360,"[1640, 24, 112, 155]",6,181,9c5fb0c3cfd7b334a247cd87c139e8e6.jpg,1529,2284,black-rook,1750,"[1640, 24]","[1752, 179]",black,rook
31652,"[1843, 1030, 164, 193]",6,181,9c5fb0c3cfd7b334a247cd87c139e8e6.jpg,1529,2284,black-rook,1751,"[1843, 1030]","[2007, 1223]",black,rook
13728,"[1456, 26, 96, 143]",4,181,9c5fb0c3cfd7b334a247cd87c139e8e6.jpg,1529,2284,black-pawn,1752,"[1456, 26]","[1552, 169]",black,pawn
13524,"[1473, 145, 92, 147]",4,181,9c5fb0c3cfd7b334a247cd87c139e8e6.jpg,1529,2284,black-pawn,1753,"[1473, 145]","[1565, 292]",black,pawn
14112,"[1498, 272, 96, 147]",4,181,9c5fb0c3cfd7b334a247cd87c139e8e6.jpg,1529,2284,black-pawn,1754,"[1498, 272]","[1594, 419]",black,pawn
14949,"[1520, 396, 99, 151]",4,181,9c5fb0c3cfd7b334a247cd87c139e8e6.jpg,1529,2284,black-pawn,1755,"[1520, 396]","[1619, 547]",black,pawn
16272,"[1539, 545, 113, 144]",4,181,9c5fb0c3cfd7b334a247cd87c139e8e6.jpg,1529,2284,black-pawn,1756,"[1539, 545]","[1652, 689]",black,pawn
17172,"[1573, 694, 106, 162]",4,181,9c5fb0c3cfd7b334a247cd87c139e8e6.jpg,1529,2284,black-pawn,1757,"[1573, 694]","[1679, 856]",black,pawn
17898,"[1600, 863, 114, 157]",4,181,9c5fb0c3cfd7b334a247cd87c139e8e6.jpg,1529,2284,black-pawn,1758,"[1600, 863]","[1714, 1020]",black,pawn
19344,"[1626, 1048, 124, 156]",4,181,9c5fb0c3cfd7b334a247cd87c139e8e6.jpg,1529,2284,black-pawn,1759,"[1626, 1048]","[1750, 1204]",black,pawn
37555,"[358, 295, 145, 259]",11,181,9c5fb0c3cfd7b334a247cd87c139e8e6.jpg,1529,2284,white-queen,1760,"[358, 295]","[503, 554]",white,queen
44795,"[319, 412, 155, 289]",8,181,9c5fb0c3cfd7b334a247cd87c139e8e6.jpg,1529,2284,white-king,1761,"[319, 412]","[474, 701]",white,king
27040,"[301, 645, 130, 208]",7,181,9c5fb0c3cfd7b334a247cd87c139e8e6.jpg,1529,2284,white-bishop,1762,"[301, 645]","[431, 853]",white,bishop
23482,"[380, 214, 118, 199]",7,181,9c5fb0c3cfd7b334a247cd87c139e8e6.jpg,1529,2284,white-bishop,1763,"[380, 214]","[498, 413]",white,bishop
22320,"[394, 105, 124, 180]",9,181,9c5fb0c3cfd7b334a247cd87c139e8e6.jpg,1529,2284,white-knight,1764,"[394, 105]","[518, 285]",white,knight
31243,"[277, 853, 157, 199]",9,181,9c5fb0c3cfd7b334a247cd87c139e8e6.jpg,1529,2284,white-knight,1765,"[277, 853]","[434, 1052]",white,knight
20800,"[515, 1052, 130, 160]",10,181,9c5fb0c3cfd7b334a247cd87c139e8e6.jpg,1529,2284,white-pawn,1766,"[515, 1052]","[645, 1212]",white,pawn
22594,"[525, 864, 143, 158]",10,181,9c5fb0c3cfd7b334a247cd87c139e8e6.jpg,1529,2284,white-pawn,1767,"[525, 864]","[668, 1022]",white,pawn
18000,"[544, 712, 120, 150]",10,181,9c5fb0c3cfd7b334a247cd87c139e8e6.jpg,1529,2284,white-pawn,1768,"[544, 712]","[664, 862]",white,pawn
17825,"[574, 552, 115, 155]",10,181,9c5fb0c3cfd7b334a247cd87c139e8e6.jpg,1529,2284,white-pawn,1769,"[574, 552]","[689, 707]",white,pawn
18000,"[573, 400, 120, 150]",10,181,9c5fb0c3cfd7b334a247cd87c139e8e6.jpg,1529,2284,white-pawn,1770,"[573, 400]","[693, 550]",white,pawn
14256,"[603, 273, 99, 144]",10,181,9c5fb0c3cfd7b334a247cd87c139e8e6.jpg,1529,2284,white-pawn,1771,"[603, 273]","[702, 417]",white,pawn
14008,"[602, 145, 103, 136]",10,181,9c5fb0c3cfd7b334a247cd87c139e8e6.jpg,1529,2284,white-pawn,1772,"[602, 145]","[705, 281]",white,pawn
15150,"[603, 17, 101, 150]",10,181,9c5fb0c3cfd7b334a247cd87c139e8e6.jpg,1529,2284,white-pawn,1773,"[603, 17]","[704, 167]",white,pawn
17440,"[423, 1, 109, 160]",12,181,9c5fb0c3cfd7b334a247cd87c139e8e6.jpg,1529,2284,white-rook,1774,"[423, 1]","[532, 161]",white,rook
33325,"[248, 1031, 155, 215]",12,181,9c5fb0c3cfd7b334a247cd87c139e8e6.jpg,1529,2284,white-rook,1775,"[248, 1031]","[403, 1246]",white,rook
36480,"[1126, 196, 128, 285]",8,182,97ed198b00b5491747d3b425df8e7096.jpg,1529,2284,white-king,1776,"[1126, 196]","[1254, 481]",white,king
26130,"[756, 563, 130, 201]",9,183,a20eb4bb3cea2e394cfcf9ed969b628e.jpg,1529,2284,white-knight,1777,"[756, 563]","[886, 764]",white,knight
29240,"[945, 813, 136, 215]",7,184,a3863d0be6002c21b20ac88817b2c56f.jpg,1529,2284,white-bishop,1778,"[945, 813]","[1081, 1028]",white,bishop
24766,"[776, 189, 122, 203]",9,184,a3863d0be6002c21b20ac88817b2c56f.jpg,1529,2284,white-knight,1779,"[776, 189]","[898, 392]",white,knight
34701,"[764, 308, 129, 269]",11,184,a3863d0be6002c21b20ac88817b2c56f.jpg,1529,2284,white-queen,1780,"[764, 308]","[893, 577]",white,queen
57716,"[300, 405, 188, 307]",8,184,a3863d0be6002c21b20ac88817b2c56f.jpg,1529,2284,white-king,1781,"[300, 405]","[488, 712]",white,king
33022,"[501, 1032, 158, 209]",12,184,a3863d0be6002c21b20ac88817b2c56f.jpg,1529,2284,white-rook,1782,"[501, 1032]","[659, 1241]",white,rook
24360,"[397, 0, 145, 168]",12,184,a3863d0be6002c21b20ac88817b2c56f.jpg,1529,2284,white-rook,1783,"[397, 0]","[542, 168]",white,rook
37074,"[298, 812, 167, 222]",9,184,a3863d0be6002c21b20ac88817b2c56f.jpg,1529,2284,white-knight,1784,"[298, 812]","[465, 1034]",white,knight
16568,"[950, 386, 109, 152]",10,184,a3863d0be6002c21b20ac88817b2c56f.jpg,1529,2284,white-pawn,1785,"[950, 386]","[1059, 538]",white,pawn
24393,"[949, 1039, 141, 173]",10,184,a3863d0be6002c21b20ac88817b2c56f.jpg,1529,2284,white-pawn,1786,"[949, 1039]","[1090, 1212]",white,pawn
22780,"[535, 854, 134, 170]",10,184,a3863d0be6002c21b20ac88817b2c56f.jpg,1529,2284,white-pawn,1787,"[535, 854]","[669, 1024]",white,pawn
18810,"[601, 249, 110, 171]",10,184,a3863d0be6002c21b20ac88817b2c56f.jpg,1529,2284,white-pawn,1788,"[601, 249]","[711, 420]",white,pawn
18582,"[593, 5, 114, 163]",10,184,a3863d0be6002c21b20ac88817b2c56f.jpg,1529,2284,white-pawn,1789,"[593, 5]","[707, 168]",white,pawn
34720,"[929, 491, 160, 217]",3,184,a3863d0be6002c21b20ac88817b2c56f.jpg,1529,2284,black-knight,1790,"[929, 491]","[1089, 708]",black,knight
41496,"[1816, 1012, 182, 228]",6,184,a3863d0be6002c21b20ac88817b2c56f.jpg,1529,2284,black-rook,1791,"[1816, 1012]","[1998, 1240]",black,rook
56834,"[1718, 400, 181, 314]",2,184,a3863d0be6002c21b20ac88817b2c56f.jpg,1529,2284,black-king,1792,"[1718, 400]","[1899, 714]",black,king
36040,"[1301, 316, 136, 265]",5,184,a3863d0be6002c21b20ac88817b2c56f.jpg,1529,2284,black-queen,1793,"[1301, 316]","[1437, 581]",black,queen
16640,"[1467, 141, 104, 160]",4,184,a3863d0be6002c21b20ac88817b2c56f.jpg,1529,2284,black-pawn,1794,"[1467, 141]","[1571, 301]",black,pawn
17876,"[1488, 264, 109, 164]",4,184,a3863d0be6002c21b20ac88817b2c56f.jpg,1529,2284,black-pawn,1795,"[1488, 264]","[1597, 428]",black,pawn
18700,"[1536, 530, 110, 170]",4,184,a3863d0be6002c21b20ac88817b2c56f.jpg,1529,2284,black-pawn,1796,"[1536, 530]","[1646, 700]",black,pawn
20706,"[1370, 690, 119, 174]",4,184,a3863d0be6002c21b20ac88817b2c56f.jpg,1529,2284,black-pawn,1797,"[1370, 690]","[1489, 864]",black,pawn
19773,"[1126, 20, 117, 169]",4,184,a3863d0be6002c21b20ac88817b2c56f.jpg,1529,2284,black-pawn,1798,"[1126, 20]","[1243, 189]",black,pawn
20064,"[1129, 373, 114, 176]",4,184,a3863d0be6002c21b20ac88817b2c56f.jpg,1529,2284,black-pawn,1799,"[1129, 373]","[1243, 549]",black,pawn
35032,"[264, 1101, 151, 232]",9,185,a932287da44b9dfacd0d16a5c1d27923.jpg,1529,2284,white-knight,1800,"[264, 1101]","[415, 1333]",white,knight
57792,"[1594, 764, 192, 301]",2,186,9d776e74e90c4f8092b060dd7567e2f8.jpg,1529,2284,black-king,1801,"[1594, 764]","[1786, 1065]",black,king
33598,"[1875, 1024, 157, 214]",6,186,9d776e74e90c4f8092b060dd7567e2f8.jpg,1529,2284,black-rook,1802,"[1875, 1024]","[2032, 1238]",black,rook
32163,"[1421, 997, 151, 213]",12,186,9d776e74e90c4f8092b060dd7567e2f8.jpg,1529,2284,white-rook,1803,"[1421, 997]","[1572, 1210]",white,rook
24168,"[1153, 92, 114, 212]",9,186,9d776e74e90c4f8092b060dd7567e2f8.jpg,1529,2284,white-knight,1804,"[1153, 92]","[1267, 304]",white,knight
43089,"[1331, 309, 159, 271]",5,186,9d776e74e90c4f8092b060dd7567e2f8.jpg,1529,2284,black-queen,1805,"[1331, 309]","[1490, 580]",black,queen
16171,"[1540, 268, 103, 157]",4,186,9d776e74e90c4f8092b060dd7567e2f8.jpg,1529,2284,black-pawn,1806,"[1540, 268]","[1643, 425]",black,pawn
20125,"[1577, 539, 125, 161]",4,186,9d776e74e90c4f8092b060dd7567e2f8.jpg,1529,2284,black-pawn,1807,"[1577, 539]","[1702, 700]",black,pawn
19588,"[1404, 687, 118, 166]",4,186,9d776e74e90c4f8092b060dd7567e2f8.jpg,1529,2284,black-pawn,1808,"[1404, 687]","[1522, 853]",black,pawn
18426,"[1171, 373, 111, 166]",4,186,9d776e74e90c4f8092b060dd7567e2f8.jpg,1529,2284,black-pawn,1809,"[1171, 373]","[1282, 539]",black,pawn
29601,"[977, 493, 143, 207]",3,186,9d776e74e90c4f8092b060dd7567e2f8.jpg,1529,2284,black-knight,1810,"[977, 493]","[1120, 700]",black,knight
17248,"[985, 374, 112, 154]",10,186,9d776e74e90c4f8092b060dd7567e2f8.jpg,1529,2284,white-pawn,1811,"[985, 374]","[1097, 528]",white,pawn
42080,"[789, 304, 160, 263]",11,186,9d776e74e90c4f8092b060dd7567e2f8.jpg,1529,2284,white-queen,1812,"[789, 304]","[949, 567]",white,queen
48872,"[569, 395, 164, 298]",8,186,9d776e74e90c4f8092b060dd7567e2f8.jpg,1529,2284,white-king,1813,"[569, 395]","[733, 693]",white,king
20824,"[462, 0, 137, 152]",12,186,9d776e74e90c4f8092b060dd7567e2f8.jpg,1529,2284,white-rook,1814,"[462, 0]","[599, 152]",white,rook
15015,"[647, 0, 105, 143]",10,186,9d776e74e90c4f8092b060dd7567e2f8.jpg,1529,2284,white-pawn,1815,"[647, 0]","[752, 143]",white,pawn
18560,"[644, 232, 116, 160]",10,186,9d776e74e90c4f8092b060dd7567e2f8.jpg,1529,2284,white-pawn,1816,"[644, 232]","[760, 392]",white,pawn
22876,"[561, 836, 133, 172]",10,186,9d776e74e90c4f8092b060dd7567e2f8.jpg,1529,2284,white-pawn,1817,"[561, 836]","[694, 1008]",white,pawn
59840,"[1661, 296, 187, 320]",2,187,a5c65b40e0be3480c0ecfacaab399a87.jpg,1529,2284,black-king,1818,"[1661, 296]","[1848, 616]",black,king
28512,"[1304, 135, 132, 216]",1,187,a5c65b40e0be3480c0ecfacaab399a87.jpg,1529,2284,black-bishop,1819,"[1304, 135]","[1436, 351]",black,bishop
24304,"[1241, 24, 124, 196]",6,187,a5c65b40e0be3480c0ecfacaab399a87.jpg,1529,2284,black-rook,1820,"[1241, 24]","[1365, 220]",black,rook
26130,"[1082, 154, 134, 195]",6,187,a5c65b40e0be3480c0ecfacaab399a87.jpg,1529,2284,black-rook,1821,"[1082, 154]","[1216, 349]",black,rook
18810,"[1510, 437, 110, 171]",4,187,a5c65b40e0be3480c0ecfacaab399a87.jpg,1529,2284,black-pawn,1822,"[1510, 437]","[1620, 608]",black,pawn
26352,"[1621, 1108, 144, 183]",4,187,a5c65b40e0be3480c0ecfacaab399a87.jpg,1529,2284,black-pawn,1823,"[1621, 1108]","[1765, 1291]",black,pawn
23500,"[1326, 726, 125, 188]",4,187,a5c65b40e0be3480c0ecfacaab399a87.jpg,1529,2284,black-pawn,1824,"[1326, 726]","[1451, 914]",black,pawn
27690,"[1168, 916, 142, 195]",4,187,a5c65b40e0be3480c0ecfacaab399a87.jpg,1529,2284,black-pawn,1825,"[1168, 916]","[1310, 1111]",black,pawn
17600,"[899, 190, 110, 160]",4,187,a5c65b40e0be3480c0ecfacaab399a87.jpg,1529,2284,black-pawn,1826,"[899, 190]","[1009, 350]",black,pawn
31500,"[932, 277, 150, 210]",3,187,a5c65b40e0be3480c0ecfacaab399a87.jpg,1529,2284,black-knight,1827,"[932, 277]","[1082, 487]",black,knight
42550,"[471, 864, 185, 230]",3,187,a5c65b40e0be3480c0ecfacaab399a87.jpg,1529,2284,black-knight,1828,"[471, 864]","[656, 1094]",black,knight
57776,"[283, 466, 184, 314]",8,187,a5c65b40e0be3480c0ecfacaab399a87.jpg,1529,2284,white-king,1829,"[283, 466]","[467, 780]",white,king
35916,"[340, 123, 164, 219]",7,187,a5c65b40e0be3480c0ecfacaab399a87.jpg,1529,2284,white-bishop,1830,"[340, 123]","[504, 342]",white,bishop
35495,"[736, 535, 155, 229]",7,187,a5c65b40e0be3480c0ecfacaab399a87.jpg,1529,2284,white-bishop,1831,"[736, 535]","[891, 764]",white,bishop
30694,"[377, 46, 149, 206]",12,187,a5c65b40e0be3480c0ecfacaab399a87.jpg,1529,2284,white-rook,1832,"[377, 46]","[526, 252]",white,rook
44874,"[706, 89, 162, 277]",11,187,a5c65b40e0be3480c0ecfacaab399a87.jpg,1529,2284,white-queen,1833,"[706, 89]","[868, 366]",white,queen
44856,"[448, 1080, 178, 252]",9,187,a5c65b40e0be3480c0ecfacaab399a87.jpg,1529,2284,white-knight,1834,"[448, 1080]","[626, 1332]",white,knight
21228,"[566, 162, 122, 174]",10,187,a5c65b40e0be3480c0ecfacaab399a87.jpg,1529,2284,white-pawn,1835,"[566, 162]","[688, 336]",white,pawn
