image_id,category_id,bbox,area,file_name,height,width,category_full_name,annotate_id,coord_tl,coord_br,category_color_name,category_piece_name
223,10,"[566, 162, 122, 174]",21228,a5c65b40e0be3480c0ecfacaab399a87_jpg.rf.6e3f0906e60edc3df62690ba6bd36bd9.jpg,1529,2284,white-pawn,2311,"[566, 162]","[688, 336]",white,pawn
223,10,"[524, 436, 133, 159]",21147,a5c65b40e0be3480c0ecfacaab399a87_jpg.rf.6e3f0906e60edc3df62690ba6bd36bd9.jpg,1529,2284,white-pawn,2312,"[524, 436]","[657, 595]",white,pawn
223,10,"[517, 578, 152, 177]",26904,a5c65b40e0be3480c0ecfacaab399a87_jpg.rf.6e3f0906e60edc3df62690ba6bd36bd9.jpg,1529,2284,white-pawn,2313,"[517, 578]","[669, 755]",white,pawn
223,10,"[741, 772, 143, 194]",27742,a5c65b40e0be3480c0ecfacaab399a87_jpg.rf.6e3f0906e60edc3df62690ba6bd36bd9.jpg,1529,2284,white-pawn,2314,"[741, 772]","[884, 966]",white,pawn
224,4,"[1163, 614, 104, 154]",16016,03886821377011fec599e8fa12d86e89_jpg.rf.69afc2f6c4326095e8b1ee2c8fc8dc8f.jpg,1529,2284,black-pawn,2315,"[1163, 614]","[1267, 768]",black,pawn
225,10,"[959, 767, 107, 161]",17227,0301b7f9ed4d5ba503fda79fc4370c29_jpg.rf.6c4eac9f4de21cd4e10718f0d729e868.jpg,1529,2284,white-pawn,2316,"[959, 767]","[1066, 928]",white,pawn
226,2,"[1665, 301, 184, 310]",57040,f9a9a175f26d4b26bca3a5338cc1405e_jpg.rf.6edbd29f1e69245ce886efffe1c15d5a.jpg,1529,2284,black-king,2317,"[1665, 301]","[1849, 611]",black,king
226,1,"[1295, 132, 127, 219]",27813,f9a9a175f26d4b26bca3a5338cc1405e_jpg.rf.6edbd29f1e69245ce886efffe1c15d5a.jpg,1529,2284,black-bishop,2318,"[1295, 132]","[1422, 351]",black,bishop
226,6,"[1243, 40, 133, 180]",23940,f9a9a175f26d4b26bca3a5338cc1405e_jpg.rf.6edbd29f1e69245ce886efffe1c15d5a.jpg,1529,2284,black-rook,2319,"[1243, 40]","[1376, 220]",black,rook
226,6,"[1106, 279, 146, 187]",27302,f9a9a175f26d4b26bca3a5338cc1405e_jpg.rf.6edbd29f1e69245ce886efffe1c15d5a.jpg,1529,2284,black-rook,2320,"[1106, 279]","[1252, 466]",black,rook
226,3,"[938, 279, 131, 202]",26462,f9a9a175f26d4b26bca3a5338cc1405e_jpg.rf.6edbd29f1e69245ce886efffe1c15d5a.jpg,1529,2284,black-knight,2321,"[938, 279]","[1069, 481]",black,knight
226,4,"[901, 197, 119, 161]",19159,f9a9a175f26d4b26bca3a5338cc1405e_jpg.rf.6edbd29f1e69245ce886efffe1c15d5a.jpg,1529,2284,black-pawn,2322,"[901, 197]","[1020, 358]",black,pawn
226,4,"[1509, 439, 114, 165]",18810,f9a9a175f26d4b26bca3a5338cc1405e_jpg.rf.6edbd29f1e69245ce886efffe1c15d5a.jpg,1529,2284,black-pawn,2323,"[1509, 439]","[1623, 604]",black,pawn
226,4,"[1326, 738, 119, 178]",21182,f9a9a175f26d4b26bca3a5338cc1405e_jpg.rf.6edbd29f1e69245ce886efffe1c15d5a.jpg,1529,2284,black-pawn,2324,"[1326, 738]","[1445, 916]",black,pawn
226,4,"[1623, 1107, 139, 180]",25020,f9a9a175f26d4b26bca3a5338cc1405e_jpg.rf.6edbd29f1e69245ce886efffe1c15d5a.jpg,1529,2284,black-pawn,2325,"[1623, 1107]","[1762, 1287]",black,pawn
226,4,"[1167, 923, 139, 190]",26410,f9a9a175f26d4b26bca3a5338cc1405e_jpg.rf.6edbd29f1e69245ce886efffe1c15d5a.jpg,1529,2284,black-pawn,2326,"[1167, 923]","[1306, 1113]",black,pawn
226,3,"[929, 1065, 167, 254]",42418,f9a9a175f26d4b26bca3a5338cc1405e_jpg.rf.6edbd29f1e69245ce886efffe1c15d5a.jpg,1529,2284,black-knight,2327,"[929, 1065]","[1096, 1319]",black,knight
226,8,"[269, 467, 193, 315]",60795,f9a9a175f26d4b26bca3a5338cc1405e_jpg.rf.6edbd29f1e69245ce886efffe1c15d5a.jpg,1529,2284,white-king,2328,"[269, 467]","[462, 782]",white,king
226,12,"[375, 26, 148, 203]",30044,f9a9a175f26d4b26bca3a5338cc1405e_jpg.rf.6edbd29f1e69245ce886efffe1c15d5a.jpg,1529,2284,white-rook,2329,"[375, 26]","[523, 229]",white,rook
226,9,"[447, 1082, 187, 248]",46376,f9a9a175f26d4b26bca3a5338cc1405e_jpg.rf.6edbd29f1e69245ce886efffe1c15d5a.jpg,1529,2284,white-knight,2330,"[447, 1082]","[634, 1330]",white,knight
226,11,"[705, 88, 154, 278]",42812,f9a9a175f26d4b26bca3a5338cc1405e_jpg.rf.6edbd29f1e69245ce886efffe1c15d5a.jpg,1529,2284,white-queen,2331,"[705, 88]","[859, 366]",white,queen
226,7,"[355, 121, 133, 216]",28728,f9a9a175f26d4b26bca3a5338cc1405e_jpg.rf.6edbd29f1e69245ce886efffe1c15d5a.jpg,1529,2284,white-bishop,2332,"[355, 121]","[488, 337]",white,bishop
226,7,"[742, 542, 138, 223]",30774,f9a9a175f26d4b26bca3a5338cc1405e_jpg.rf.6edbd29f1e69245ce886efffe1c15d5a.jpg,1529,2284,white-bishop,2333,"[742, 542]","[880, 765]",white,bishop
226,10,"[1091, 160, 122, 168]",20496,f9a9a175f26d4b26bca3a5338cc1405e_jpg.rf.6edbd29f1e69245ce886efffe1c15d5a.jpg,1529,2284,white-pawn,2334,"[1091, 160]","[1213, 328]",white,pawn
226,10,"[559, 168, 130, 174]",22620,f9a9a175f26d4b26bca3a5338cc1405e_jpg.rf.6edbd29f1e69245ce886efffe1c15d5a.jpg,1529,2284,white-pawn,2335,"[559, 168]","[689, 342]",white,pawn
226,10,"[529, 430, 119, 167]",19873,f9a9a175f26d4b26bca3a5338cc1405e_jpg.rf.6edbd29f1e69245ce886efffe1c15d5a.jpg,1529,2284,white-pawn,2336,"[529, 430]","[648, 597]",white,pawn
226,10,"[514, 581, 139, 172]",23908,f9a9a175f26d4b26bca3a5338cc1405e_jpg.rf.6edbd29f1e69245ce886efffe1c15d5a.jpg,1529,2284,white-pawn,2337,"[514, 581]","[653, 753]",white,pawn
226,10,"[744, 765, 141, 184]",25944,f9a9a175f26d4b26bca3a5338cc1405e_jpg.rf.6edbd29f1e69245ce886efffe1c15d5a.jpg,1529,2284,white-pawn,2338,"[744, 765]","[885, 949]",white,pawn
227,3,"[944, 45, 121, 190]",22990,9e943906fba1ec89edfacb2dd7976504_jpg.rf.6efbdac096ef8275215a901121179afd.jpg,1529,2284,black-knight,2339,"[944, 45]","[1065, 235]",black,knight
228,12,"[935, 290, 133, 196]",26068,889c420fb266b8d0e817306110042bda_jpg.rf.713cd5f1d899a4b331055d3897bea0f5.jpg,1529,2284,white-rook,2340,"[935, 290]","[1068, 486]",white,rook
228,8,"[719, 475, 168, 308]",51744,889c420fb266b8d0e817306110042bda_jpg.rf.713cd5f1d899a4b331055d3897bea0f5.jpg,1529,2284,white-king,2341,"[719, 475]","[887, 783]",white,king
228,10,"[915, 436, 121, 169]",20449,889c420fb266b8d0e817306110042bda_jpg.rf.713cd5f1d899a4b331055d3897bea0f5.jpg,1529,2284,white-pawn,2342,"[915, 436]","[1036, 605]",white,pawn
228,10,"[749, 191, 121, 167]",20207,889c420fb266b8d0e817306110042bda_jpg.rf.713cd5f1d899a4b331055d3897bea0f5.jpg,1529,2284,white-pawn,2343,"[749, 191]","[870, 358]",white,pawn
228,10,"[557, 56, 117, 161]",18837,889c420fb266b8d0e817306110042bda_jpg.rf.713cd5f1d899a4b331055d3897bea0f5.jpg,1529,2284,white-pawn,2344,"[557, 56]","[674, 217]",white,pawn
228,10,"[516, 942, 134, 176]",23584,889c420fb266b8d0e817306110042bda_jpg.rf.713cd5f1d899a4b331055d3897bea0f5.jpg,1529,2284,white-pawn,2345,"[516, 942]","[650, 1118]",white,pawn
228,2,"[1409, 984, 186, 318]",59148,889c420fb266b8d0e817306110042bda_jpg.rf.713cd5f1d899a4b331055d3897bea0f5.jpg,1529,2284,black-king,2346,"[1409, 984]","[1595, 1302]",black,king
228,6,"[1842, 1093, 179, 213]",38127,889c420fb266b8d0e817306110042bda_jpg.rf.713cd5f1d899a4b331055d3897bea0f5.jpg,1529,2284,black-rook,2347,"[1842, 1093]","[2021, 1306]",black,rook
228,5,"[1284, 358, 146, 278]",40588,889c420fb266b8d0e817306110042bda_jpg.rf.713cd5f1d899a4b331055d3897bea0f5.jpg,1529,2284,black-queen,2348,"[1284, 358]","[1430, 636]",black,queen
228,4,"[1497, 309, 99, 162]",16038,889c420fb266b8d0e817306110042bda_jpg.rf.713cd5f1d899a4b331055d3897bea0f5.jpg,1529,2284,black-pawn,2349,"[1497, 309]","[1596, 471]",black,pawn
228,4,"[1121, 435, 105, 161]",16905,889c420fb266b8d0e817306110042bda_jpg.rf.713cd5f1d899a4b331055d3897bea0f5.jpg,1529,2284,black-pawn,2350,"[1121, 435]","[1226, 596]",black,pawn
228,4,"[1362, 751, 121, 171]",20691,889c420fb266b8d0e817306110042bda_jpg.rf.713cd5f1d899a4b331055d3897bea0f5.jpg,1529,2284,black-pawn,2351,"[1362, 751]","[1483, 922]",black,pawn
229,11,"[1135, 234, 123, 249]",30627,c76c79e40bd9839a05237934cfa89ca3_jpg.rf.71ce5f84435911add422891120d931e8.jpg,1529,2284,white-queen,2352,"[1135, 234]","[1258, 483]",white,queen
230,3,"[944, 45, 121, 190]",22990,9e943906fba1ec89edfacb2dd7976504_jpg.rf.7286d61048f0d351d5af578a6d77a70b.jpg,1529,2284,black-knight,2353,"[944, 45]","[1065, 235]",black,knight
231,3,"[1157, 561, 119, 213]",25347,6f0de9b594de9f9b92c6a20daa51a28a_jpg.rf.6bd8260b3d20dc06a6386fc8dfee14c8.jpg,1529,2284,black-knight,2354,"[1157, 561]","[1276, 774]",black,knight
232,9,"[397, 21, 135, 194]",26190,8d796de64b9eed1ffd5ebe550d4ca807_jpg.rf.6d54d5f825369dd83492c1188b933c75.jpg,1529,2284,white-knight,2355,"[397, 21]","[532, 215]",white,knight
233,11,"[1170, 855, 146, 266]",38836,e6e3a2ff2c75970490079f00136885ad_jpg.rf.6cf1958928e2da0cd3d7905b4686745a.jpg,1529,2284,white-queen,2356,"[1170, 855]","[1316, 1121]",white,queen
234,5,"[1189, 1057, 153, 266]",40698,f02d615907c77dc15f02bd1372e4398f_jpg.rf.6c3a6e24e03387be5e22acaad798740b.jpg,1529,2284,black-queen,2357,"[1189, 1057]","[1342, 1323]",black,queen
235,6,"[1863, 1032, 161, 209]",33649,f52e1873b8583f8bf4f7ddf6e9649f07_jpg.rf.6bad3039221d6cc7c4d86f560d86cf1a.jpg,1529,2284,black-rook,2358,"[1863, 1032]","[2024, 1241]",black,rook
235,2,"[1584, 748, 199, 326]",64874,f52e1873b8583f8bf4f7ddf6e9649f07_jpg.rf.6bad3039221d6cc7c4d86f560d86cf1a.jpg,1529,2284,black-king,2359,"[1584, 748]","[1783, 1074]",black,king
235,5,"[1328, 311, 157, 263]",41291,f52e1873b8583f8bf4f7ddf6e9649f07_jpg.rf.6bad3039221d6cc7c4d86f560d86cf1a.jpg,1529,2284,black-queen,2360,"[1328, 311]","[1485, 574]",black,queen
235,4,"[1541, 262, 105, 163]",17115,f52e1873b8583f8bf4f7ddf6e9649f07_jpg.rf.6bad3039221d6cc7c4d86f560d86cf1a.jpg,1529,2284,black-pawn,2361,"[1541, 262]","[1646, 425]",black,pawn
235,4,"[1407, 682, 115, 176]",20240,f52e1873b8583f8bf4f7ddf6e9649f07_jpg.rf.6bad3039221d6cc7c4d86f560d86cf1a.jpg,1529,2284,black-pawn,2362,"[1407, 682]","[1522, 858]",black,pawn
235,4,"[1163, 372, 114, 166]",18924,f52e1873b8583f8bf4f7ddf6e9649f07_jpg.rf.6bad3039221d6cc7c4d86f560d86cf1a.jpg,1529,2284,black-pawn,2363,"[1163, 372]","[1277, 538]",black,pawn
235,3,"[963, 488, 168, 217]",36456,f52e1873b8583f8bf4f7ddf6e9649f07_jpg.rf.6bad3039221d6cc7c4d86f560d86cf1a.jpg,1529,2284,black-knight,2364,"[963, 488]","[1131, 705]",black,knight
235,11,"[791, 294, 151, 282]",42582,f52e1873b8583f8bf4f7ddf6e9649f07_jpg.rf.6bad3039221d6cc7c4d86f560d86cf1a.jpg,1529,2284,white-queen,2365,"[791, 294]","[942, 576]",white,queen
235,8,"[576, 385, 162, 315]",51030,f52e1873b8583f8bf4f7ddf6e9649f07_jpg.rf.6bad3039221d6cc7c4d86f560d86cf1a.jpg,1529,2284,white-king,2366,"[576, 385]","[738, 700]",white,king
235,10,"[971, 368, 128, 168]",21504,f52e1873b8583f8bf4f7ddf6e9649f07_jpg.rf.6bad3039221d6cc7c4d86f560d86cf1a.jpg,1529,2284,white-pawn,2367,"[971, 368]","[1099, 536]",white,pawn
235,10,"[821, 126, 118, 163]",19234,f52e1873b8583f8bf4f7ddf6e9649f07_jpg.rf.6bad3039221d6cc7c4d86f560d86cf1a.jpg,1529,2284,white-pawn,2368,"[821, 126]","[939, 289]",white,pawn
235,10,"[640, 0, 109, 155]",16895,f52e1873b8583f8bf4f7ddf6e9649f07_jpg.rf.6bad3039221d6cc7c4d86f560d86cf1a.jpg,1529,2284,white-pawn,2369,"[640, 0]","[749, 155]",white,pawn
235,10,"[557, 824, 145, 192]",27840,f52e1873b8583f8bf4f7ddf6e9649f07_jpg.rf.6bad3039221d6cc7c4d86f560d86cf1a.jpg,1529,2284,white-pawn,2370,"[557, 824]","[702, 1016]",white,pawn
235,12,"[405, 205, 144, 197]",28368,f52e1873b8583f8bf4f7ddf6e9649f07_jpg.rf.6bad3039221d6cc7c4d86f560d86cf1a.jpg,1529,2284,white-rook,2371,"[405, 205]","[549, 402]",white,rook
235,12,"[1418, 989, 168, 236]",39648,f52e1873b8583f8bf4f7ddf6e9649f07_jpg.rf.6bad3039221d6cc7c4d86f560d86cf1a.jpg,1529,2284,white-rook,2372,"[1418, 989]","[1586, 1225]",white,rook
236,9,"[1174, 894, 135, 220]",29700,92992ff9c823e0420bf17e71db9ef4ef_jpg.rf.6727eee45ee22cc2f58246516f34c670.jpg,1529,2284,white-knight,2373,"[1174, 894]","[1309, 1114]",white,knight
237,9,"[756, 563, 130, 201]",26130,a20eb4bb3cea2e394cfcf9ed969b628e_jpg.rf.6c879329b81d652b545eca2f383be417.jpg,1529,2284,white-knight,2374,"[756, 563]","[886, 764]",white,knight
238,3,"[1638, 37, 109, 194]",21146,23988893ef7381fece6d1ef32ef5428f_jpg.rf.6715720a30e7b7691cdb6b655b1e94d5.jpg,1529,2284,black-knight,2375,"[1638, 37]","[1747, 231]",black,knight
239,6,"[1830, 996, 175, 240]",42000,3474d785b1b21d68163f56aa00a92bc9_jpg.rf.6e7e6996997f06479f8c37c6745d0072.jpg,1529,2284,black-rook,2376,"[1830, 996]","[2005, 1236]",black,rook
239,2,"[1745, 589, 199, 314]",62486,3474d785b1b21d68163f56aa00a92bc9_jpg.rf.6e7e6996997f06479f8c37c6745d0072.jpg,1529,2284,black-king,2377,"[1745, 589]","[1944, 903]",black,king
239,5,"[1294, 316, 144, 265]",38160,3474d785b1b21d68163f56aa00a92bc9_jpg.rf.6e7e6996997f06479f8c37c6745d0072.jpg,1529,2284,black-queen,2378,"[1294, 316]","[1438, 581]",black,queen
239,4,"[1492, 267, 111, 168]",18648,3474d785b1b21d68163f56aa00a92bc9_jpg.rf.6e7e6996997f06479f8c37c6745d0072.jpg,1529,2284,black-pawn,2379,"[1492, 267]","[1603, 435]",black,pawn
239,4,"[1536, 534, 122, 164]",20008,3474d785b1b21d68163f56aa00a92bc9_jpg.rf.6e7e6996997f06479f8c37c6745d0072.jpg,1529,2284,black-pawn,2380,"[1536, 534]","[1658, 698]",black,pawn
239,4,"[1361, 686, 126, 167]",21042,3474d785b1b21d68163f56aa00a92bc9_jpg.rf.6e7e6996997f06479f8c37c6745d0072.jpg,1529,2284,black-pawn,2381,"[1361, 686]","[1487, 853]",black,pawn
239,4,"[1153, 22, 80, 149]",11920,3474d785b1b21d68163f56aa00a92bc9_jpg.rf.6e7e6996997f06479f8c37c6745d0072.jpg,1529,2284,black-pawn,2382,"[1153, 22]","[1233, 171]",black,pawn
239,4,"[1124, 383, 113, 158]",17854,3474d785b1b21d68163f56aa00a92bc9_jpg.rf.6e7e6996997f06479f8c37c6745d0072.jpg,1529,2284,black-pawn,2383,"[1124, 383]","[1237, 541]",black,pawn
239,3,"[939, 496, 144, 211]",30384,3474d785b1b21d68163f56aa00a92bc9_jpg.rf.6e7e6996997f06479f8c37c6745d0072.jpg,1529,2284,black-knight,2384,"[939, 496]","[1083, 707]",black,knight
239,9,"[1103, 104, 120, 206]",24720,3474d785b1b21d68163f56aa00a92bc9_jpg.rf.6e7e6996997f06479f8c37c6745d0072.jpg,1529,2284,white-knight,2385,"[1103, 104]","[1223, 310]",white,knight
239,7,"[946, 805, 133, 222]",29526,3474d785b1b21d68163f56aa00a92bc9_jpg.rf.6e7e6996997f06479f8c37c6745d0072.jpg,1529,2284,white-bishop,2386,"[946, 805]","[1079, 1027]",white,bishop
239,8,"[525, 412, 172, 300]",51600,3474d785b1b21d68163f56aa00a92bc9_jpg.rf.6e7e6996997f06479f8c37c6745d0072.jpg,1529,2284,white-king,2387,"[525, 412]","[697, 712]",white,king
239,11,"[761, 307, 135, 278]",37530,3474d785b1b21d68163f56aa00a92bc9_jpg.rf.6e7e6996997f06479f8c37c6745d0072.jpg,1529,2284,white-queen,2388,"[761, 307]","[896, 585]",white,queen
239,9,"[742, 636, 143, 222]",31746,3474d785b1b21d68163f56aa00a92bc9_jpg.rf.6e7e6996997f06479f8c37c6745d0072.jpg,1529,2284,white-knight,2389,"[742, 636]","[885, 858]",white,knight
239,12,"[415, 0, 121, 167]",20207,3474d785b1b21d68163f56aa00a92bc9_jpg.rf.6e7e6996997f06479f8c37c6745d0072.jpg,1529,2284,white-rook,2390,"[415, 0]","[536, 167]",white,rook
239,10,"[595, 8, 108, 154]",16632,3474d785b1b21d68163f56aa00a92bc9_jpg.rf.6e7e6996997f06479f8c37c6745d0072.jpg,1529,2284,white-pawn,2391,"[595, 8]","[703, 162]",white,pawn
239,10,"[594, 250, 115, 160]",18400,3474d785b1b21d68163f56aa00a92bc9_jpg.rf.6e7e6996997f06479f8c37c6745d0072.jpg,1529,2284,white-pawn,2392,"[594, 250]","[709, 410]",white,pawn
239,10,"[948, 384, 103, 150]",15450,3474d785b1b21d68163f56aa00a92bc9_jpg.rf.6e7e6996997f06479f8c37c6745d0072.jpg,1529,2284,white-pawn,2393,"[948, 384]","[1051, 534]",white,pawn
239,10,"[949, 1041, 137, 169]",23153,3474d785b1b21d68163f56aa00a92bc9_jpg.rf.6e7e6996997f06479f8c37c6745d0072.jpg,1529,2284,white-pawn,2394,"[949, 1041]","[1086, 1210]",white,pawn
239,10,"[534, 855, 132, 167]",22044,3474d785b1b21d68163f56aa00a92bc9_jpg.rf.6e7e6996997f06479f8c37c6745d0072.jpg,1529,2284,white-pawn,2395,"[534, 855]","[666, 1022]",white,pawn
239,12,"[492, 1030, 179, 212]",37948,3474d785b1b21d68163f56aa00a92bc9_jpg.rf.6e7e6996997f06479f8c37c6745d0072.jpg,1529,2284,white-rook,2396,"[492, 1030]","[671, 1242]",white,rook
240,6,"[1861, 1033, 172, 207]",35604,b0f3d66c8be13f5f6aa25b67a06bdcfa_jpg.rf.6f4eb2a3ffcdbe3d794a27d4aa3da062.jpg,1529,2284,black-rook,2397,"[1861, 1033]","[2033, 1240]",black,rook
240,2,"[1595, 763, 188, 312]",58656,b0f3d66c8be13f5f6aa25b67a06bdcfa_jpg.rf.6f4eb2a3ffcdbe3d794a27d4aa3da062.jpg,1529,2284,black-king,2398,"[1595, 763]","[1783, 1075]",black,king
240,5,"[1342, 323, 142, 255]",36210,b0f3d66c8be13f5f6aa25b67a06bdcfa_jpg.rf.6f4eb2a3ffcdbe3d794a27d4aa3da062.jpg,1529,2284,black-queen,2399,"[1342, 323]","[1484, 578]",black,queen
240,4,"[1541, 268, 108, 160]",17280,b0f3d66c8be13f5f6aa25b67a06bdcfa_jpg.rf.6f4eb2a3ffcdbe3d794a27d4aa3da062.jpg,1529,2284,black-pawn,2400,"[1541, 268]","[1649, 428]",black,pawn
240,4,"[1576, 539, 118, 160]",18880,b0f3d66c8be13f5f6aa25b67a06bdcfa_jpg.rf.6f4eb2a3ffcdbe3d794a27d4aa3da062.jpg,1529,2284,black-pawn,2401,"[1576, 539]","[1694, 699]",black,pawn
240,4,"[1399, 690, 124, 161]",19964,b0f3d66c8be13f5f6aa25b67a06bdcfa_jpg.rf.6f4eb2a3ffcdbe3d794a27d4aa3da062.jpg,1529,2284,black-pawn,2402,"[1399, 690]","[1523, 851]",black,pawn
240,4,"[1164, 376, 117, 157]",18369,b0f3d66c8be13f5f6aa25b67a06bdcfa_jpg.rf.6f4eb2a3ffcdbe3d794a27d4aa3da062.jpg,1529,2284,black-pawn,2403,"[1164, 376]","[1281, 533]",black,pawn
240,3,"[981, 486, 131, 206]",26986,b0f3d66c8be13f5f6aa25b67a06bdcfa_jpg.rf.6f4eb2a3ffcdbe3d794a27d4aa3da062.jpg,1529,2284,black-knight,2404,"[981, 486]","[1112, 692]",black,knight
240,7,"[971, 804, 139, 218]",30302,b0f3d66c8be13f5f6aa25b67a06bdcfa_jpg.rf.6f4eb2a3ffcdbe3d794a27d4aa3da062.jpg,1529,2284,white-bishop,2405,"[971, 804]","[1110, 1022]",white,bishop
240,11,"[789, 299, 149, 266]",39634,b0f3d66c8be13f5f6aa25b67a06bdcfa_jpg.rf.6f4eb2a3ffcdbe3d794a27d4aa3da062.jpg,1529,2284,white-queen,2406,"[789, 299]","[938, 565]",white,queen
240,8,"[573, 398, 164, 296]",48544,b0f3d66c8be13f5f6aa25b67a06bdcfa_jpg.rf.6f4eb2a3ffcdbe3d794a27d4aa3da062.jpg,1529,2284,white-king,2407,"[573, 398]","[737, 694]",white,king
240,9,"[782, 629, 138, 218]",30084,b0f3d66c8be13f5f6aa25b67a06bdcfa_jpg.rf.6f4eb2a3ffcdbe3d794a27d4aa3da062.jpg,1529,2284,white-knight,2408,"[782, 629]","[920, 847]",white,knight
240,10,"[987, 375, 106, 155]",16430,b0f3d66c8be13f5f6aa25b67a06bdcfa_jpg.rf.6f4eb2a3ffcdbe3d794a27d4aa3da062.jpg,1529,2284,white-pawn,2409,"[987, 375]","[1093, 530]",white,pawn
240,10,"[650, 230, 105, 160]",16800,b0f3d66c8be13f5f6aa25b67a06bdcfa_jpg.rf.6f4eb2a3ffcdbe3d794a27d4aa3da062.jpg,1529,2284,white-pawn,2410,"[650, 230]","[755, 390]",white,pawn
240,10,"[569, 835, 129, 172]",22188,b0f3d66c8be13f5f6aa25b67a06bdcfa_jpg.rf.6f4eb2a3ffcdbe3d794a27d4aa3da062.jpg,1529,2284,white-pawn,2411,"[569, 835]","[698, 1007]",white,pawn
240,10,"[648, 0, 107, 149]",15943,b0f3d66c8be13f5f6aa25b67a06bdcfa_jpg.rf.6f4eb2a3ffcdbe3d794a27d4aa3da062.jpg,1529,2284,white-pawn,2412,"[648, 0]","[755, 149]",white,pawn
240,12,"[462, 0, 131, 148]",19388,b0f3d66c8be13f5f6aa25b67a06bdcfa_jpg.rf.6f4eb2a3ffcdbe3d794a27d4aa3da062.jpg,1529,2284,white-rook,2413,"[462, 0]","[593, 148]",white,rook
240,12,"[1424, 991, 156, 224]",34944,b0f3d66c8be13f5f6aa25b67a06bdcfa_jpg.rf.6f4eb2a3ffcdbe3d794a27d4aa3da062.jpg,1529,2284,white-rook,2414,"[1424, 991]","[1580, 1215]",white,rook
241,2,"[1678, 327, 190, 299]",56810,969daa72bd7804ea1212e191820249b0_jpg.rf.6ff759cff2cae538a766cc249bf9a887.jpg,1529,2284,black-king,2415,"[1678, 327]","[1868, 626]",black,king
241,6,"[552, 14, 130, 185]",24050,969daa72bd7804ea1212e191820249b0_jpg.rf.6ff759cff2cae538a766cc249bf9a887.jpg,1529,2284,black-rook,2416,"[552, 14]","[682, 199]",black,rook
241,8,"[291, 307, 182, 319]",58058,969daa72bd7804ea1212e191820249b0_jpg.rf.6ff759cff2cae538a766cc249bf9a887.jpg,1529,2284,white-king,2417,"[291, 307]","[473, 626]",white,king
241,12,"[944, 424, 115, 191]",21965,969daa72bd7804ea1212e191820249b0_jpg.rf.6ff759cff2cae538a766cc249bf9a887.jpg,1529,2284,white-rook,2418,"[944, 424]","[1059, 615]",white,rook
241,7,"[940, 552, 140, 216]",30240,969daa72bd7804ea1212e191820249b0_jpg.rf.6ff759cff2cae538a766cc249bf9a887.jpg,1529,2284,white-bishop,2419,"[940, 552]","[1080, 768]",white,bishop
241,10,"[747, 772, 131, 169]",22139,969daa72bd7804ea1212e191820249b0_jpg.rf.6ff759cff2cae538a766cc249bf9a887.jpg,1529,2284,white-pawn,2420,"[747, 772]","[878, 941]",white,pawn
241,10,"[568, 172, 115, 168]",19320,969daa72bd7804ea1212e191820249b0_jpg.rf.6ff759cff2cae538a766cc249bf9a887.jpg,1529,2284,white-pawn,2421,"[568, 172]","[683, 340]",white,pawn
241,10,"[534, 430, 122, 171]",20862,969daa72bd7804ea1212e191820249b0_jpg.rf.6ff759cff2cae538a766cc249bf9a887.jpg,1529,2284,white-pawn,2422,"[534, 430]","[656, 601]",white,pawn
241,4,"[733, 593, 123, 164]",20172,969daa72bd7804ea1212e191820249b0_jpg.rf.6ff759cff2cae538a766cc249bf9a887.jpg,1529,2284,black-pawn,2423,"[733, 593]","[856, 757]",black,pawn
241,4,"[1297, 440, 104, 166]",17264,969daa72bd7804ea1212e191820249b0_jpg.rf.6ff759cff2cae538a766cc249bf9a887.jpg,1529,2284,black-pawn,2424,"[1297, 440]","[1401, 606]",black,pawn
241,4,"[1179, 927, 120, 178]",21360,969daa72bd7804ea1212e191820249b0_jpg.rf.6ff759cff2cae538a766cc249bf9a887.jpg,1529,2284,black-pawn,2425,"[1179, 927]","[1299, 1105]",black,pawn
242,10,"[565, 172, 133, 167]",22211,040f2bcba5afce3afafdd5bbf36d2ca5_jpg.rf.70716584e43a7057626e068951335f7e.jpg,1529,2284,white-pawn,2426,"[565, 172]","[698, 339]",white,pawn
242,7,"[946, 552, 137, 214]",29318,040f2bcba5afce3afafdd5bbf36d2ca5_jpg.rf.70716584e43a7057626e068951335f7e.jpg,1529,2284,white-bishop,2427,"[946, 552]","[1083, 766]",white,bishop
242,8,"[292, 311, 175, 314]",54950,040f2bcba5afce3afafdd5bbf36d2ca5_jpg.rf.70716584e43a7057626e068951335f7e.jpg,1529,2284,white-king,2428,"[292, 311]","[467, 625]",white,king
242,11,"[721, 94, 144, 273]",39312,040f2bcba5afce3afafdd5bbf36d2ca5_jpg.rf.70716584e43a7057626e068951335f7e.jpg,1529,2284,white-queen,2429,"[721, 94]","[865, 367]",white,queen
242,12,"[928, 423, 138, 196]",27048,040f2bcba5afce3afafdd5bbf36d2ca5_jpg.rf.70716584e43a7057626e068951335f7e.jpg,1529,2284,white-rook,2430,"[928, 423]","[1066, 619]",white,rook
242,9,"[955, 873, 153, 238]",36414,040f2bcba5afce3afafdd5bbf36d2ca5_jpg.rf.70716584e43a7057626e068951335f7e.jpg,1529,2284,white-knight,2431,"[955, 873]","[1108, 1111]",white,knight
242,10,"[527, 424, 129, 181]",23349,040f2bcba5afce3afafdd5bbf36d2ca5_jpg.rf.70716584e43a7057626e068951335f7e.jpg,1529,2284,white-pawn,2432,"[527, 424]","[656, 605]",white,pawn
